hcp_id,product_id,month,rx_count,list_price_usd,revenue_usd
HCP0646,PRD004,2025-08,7,60,420
HCP0646,PRD004,2025-09,11,60,660
HCP0646,PRD002,2025-10,7,85,595
HCP0646,PRD001,2025-11,9,120,1080
HCP0646,PRD003,2025-12,12,950,11400
HCP0647,PRD004,2025-01,4,60,240
HCP0647,PRD003,2025-02,2,950,1900
HCP0647,PRD002,2025-03,6,85,510
HCP0647,PRD002,2025-04,4,85,340
HCP0647,PRD002,2025-06,2,85,170
HCP0647,PRD004,2025-07,6,60,360
HCP0647,PRD002,2025-08,4,85,340
HCP0647,PRD003,2025-09,2,950,1900
HCP0647,PRD004,2025-10,3,60,180
HCP0647,PRD001,2025-11,4,120,480
HCP0647,PRD002,2025-12,7,85,595
HCP0648,PRD005,2025-01,8,45,360
HCP0648,PRD005,2025-02,7,45,315
HCP0648,PRD004,2025-03,7,60,420
HCP0648,PRD005,2025-04,2,45,90
HCP0648,PRD004,2025-05,11,60,660
HCP0648,PRD004,2025-06,5,60,300
HCP0648,PRD004,2025-07,7,60,420
HCP0648,PRD002,2025-08,4,85,340
HCP0648,PRD003,2025-09,6,950,5700
HCP0648,PRD005,2025-10,4,45,180
HCP0648,PRD001,2025-11,6,120,720
HCP0648,PRD003,2025-12,7,950,6650
HCP0649,PRD002,2025-01,10,85,850
HCP0649,PRD003,2025-02,11,950,10450
HCP0649,PRD005,2025-03,10,45,450
HCP0649,PRD004,2025-04,22,60,1320
HCP0649,PRD004,2025-05,16,60,960
HCP0649,PRD001,2025-06,4,120,480
HCP0649,PRD002,2025-07,7,85,595
HCP0649,PRD004,2025-08,17,60,1020
HCP0649,PRD002,2025-09,13,85,1105
HCP0649,PRD005,2025-10,12,45,540
HCP0649,PRD004,2025-11,3,60,180
HCP0649,PRD003,2025-12,8,950,7600
HCP0650,PRD004,2025-01,4,60,240
HCP0650,PRD004,2025-02,6,60,360
HCP0650,PRD005,2025-03,8,45,360
HCP0650,PRD004,2025-04,9,60,540
HCP0650,PRD005,2025-05,7,45,315
HCP0650,PRD005,2025-06,6,45,270
HCP0650,PRD005,2025-08,1,45,45
HCP0650,PRD001,2025-09,7,120,840
HCP0650,PRD001,2025-10,4,120,480
HCP0650,PRD002,2025-11,7,85,595
HCP0650,PRD003,2025-12,6,950,5700
HCP0651,PRD004,2025-01,4,60,240
HCP0651,PRD004,2025-02,6,60,360
HCP0651,PRD002,2025-04,5,85,425
HCP0651,PRD002,2025-05,3,85,255
HCP0651,PRD001,2025-06,3,120,360
HCP0651,PRD003,2025-07,5,950,4750
HCP0651,PRD002,2025-08,6,85,510
HCP0651,PRD003,2025-09,6,950,5700
HCP0651,PRD001,2025-10,4,120,480
HCP0651,PRD002,2025-11,4,85,340
HCP0651,PRD004,2025-12,8,60,480
HCP0652,PRD004,2025-01,7,60,420
HCP0652,PRD003,2025-02,3,950,2850
HCP0652,PRD002,2025-03,14,85,1190
HCP0652,PRD005,2025-04,8,45,360
HCP0652,PRD001,2025-05,9,120,1080
HCP0652,PRD003,2025-06,4,950,3800
HCP0652,PRD001,2025-07,13,120,1560
HCP0652,PRD002,2025-09,8,85,680
HCP0652,PRD002,2025-10,10,85,850
HCP0652,PRD002,2025-11,4,85,340
HCP0652,PRD002,2025-12,9,85,765
HCP0653,PRD004,2025-01,6,60,360
HCP0653,PRD001,2025-02,6,120,720
HCP0653,PRD001,2025-03,13,120,1560
HCP0653,PRD004,2025-04,2,60,120
HCP0653,PRD002,2025-05,4,85,340
HCP0653,PRD002,2025-06,3,85,255
HCP0653,PRD005,2025-07,8,45,360
HCP0653,PRD001,2025-08,5,120,600
HCP0653,PRD005,2025-09,2,45,90
HCP0653,PRD003,2025-10,9,950,8550
HCP0653,PRD004,2025-11,8,60,480
HCP0653,PRD004,2025-12,13,60,780
HCP0654,PRD005,2025-01,3,45,135
HCP0654,PRD002,2025-02,13,85,1105
HCP0654,PRD001,2025-03,5,120,600
HCP0654,PRD004,2025-04,5,60,300
HCP0654,PRD005,2025-05,11,45,495
HCP0654,PRD004,2025-06,13,60,780
HCP0654,PRD003,2025-07,15,950,14250
HCP0654,PRD005,2025-08,6,45,270
HCP0654,PRD002,2025-09,13,85,1105
HCP0654,PRD002,2025-10,10,85,850
HCP0654,PRD005,2025-11,8,45,360
HCP0654,PRD002,2025-12,14,85,1190
HCP0655,PRD001,2025-02,10,120,1200
HCP0655,PRD005,2025-03,8,45,360
HCP0655,PRD001,2025-04,1,120,120
HCP0655,PRD003,2025-05,3,950,2850
HCP0655,PRD005,2025-06,1,45,45
HCP0655,PRD004,2025-07,14,60,840
HCP0655,PRD005,2025-08,11,45,495
HCP0655,PRD005,2025-09,6,45,270
HCP0655,PRD001,2025-10,1,120,120
HCP0655,PRD003,2025-11,9,950,8550
HCP0655,PRD003,2025-12,11,950,10450
HCP0656,PRD002,2025-01,14,85,1190
HCP0656,PRD003,2025-02,5,950,4750
HCP0656,PRD003,2025-03,13,950,12350
HCP0656,PRD005,2025-04,3,45,135
HCP0656,PRD003,2025-05,11,950,10450
HCP0656,PRD002,2025-06,13,85,1105
HCP0656,PRD004,2025-08,14,60,840
HCP0656,PRD005,2025-09,10,45,450
HCP0656,PRD002,2025-10,15,85,1275
HCP0656,PRD003,2025-11,2,950,1900
HCP0656,PRD001,2025-12,5,120,600
HCP0657,PRD002,2025-01,16,85,1360
HCP0657,PRD004,2025-02,11,60,660
HCP0657,PRD005,2025-03,6,45,270
HCP0657,PRD002,2025-04,3,85,255
HCP0657,PRD001,2025-05,2,120,240
HCP0657,PRD005,2025-06,8,45,360
HCP0657,PRD001,2025-07,8,120,960
HCP0657,PRD004,2025-08,5,60,300
HCP0657,PRD003,2025-09,8,950,7600
HCP0657,PRD002,2025-10,3,85,255
HCP0657,PRD002,2025-11,6,85,510
HCP0657,PRD005,2025-12,5,45,225
HCP0658,PRD004,2025-01,11,60,660
HCP0658,PRD003,2025-02,9,950,8550
HCP0658,PRD002,2025-03,12,85,1020
HCP0658,PRD004,2025-04,9,60,540
HCP0658,PRD002,2025-06,13,85,1105
HCP0658,PRD004,2025-07,5,60,300
HCP0658,PRD003,2025-08,4,950,3800
HCP0658,PRD003,2025-09,11,950,10450
HCP0658,PRD002,2025-10,3,85,255
HCP0658,PRD002,2025-11,3,85,255
HCP0658,PRD003,2025-12,18,950,17100
HCP0659,PRD003,2025-01,6,950,5700
HCP0659,PRD001,2025-02,4,120,480
HCP0659,PRD005,2025-03,5,45,225
HCP0659,PRD005,2025-04,3,45,135
HCP0659,PRD004,2025-05,5,60,300
HCP0659,PRD005,2025-06,6,45,270
HCP0659,PRD001,2025-07,4,120,480
HCP0659,PRD003,2025-08,4,950,3800
HCP0659,PRD002,2025-09,2,85,170
HCP0659,PRD005,2025-10,2,45,90
HCP0659,PRD003,2025-11,3,950,2850
HCP0659,PRD004,2025-12,3,60,180
HCP0660,PRD003,2025-01,9,950,8550
HCP0660,PRD002,2025-02,19,85,1615
HCP0660,PRD004,2025-03,19,60,1140
HCP0660,PRD001,2025-04,24,120,2880
HCP0660,PRD003,2025-05,12,950,11400
HCP0660,PRD005,2025-06,13,45,585
HCP0660,PRD004,2025-07,11,60,660
HCP0660,PRD005,2025-08,23,45,1035
HCP0660,PRD005,2025-09,30,45,1350
HCP0660,PRD004,2025-10,8,60,480
HCP0660,PRD005,2025-11,17,45,765
HCP0660,PRD005,2025-12,17,45,765
HCP0661,PRD005,2025-01,7,45,315
HCP0661,PRD001,2025-02,3,120,360
HCP0661,PRD005,2025-03,7,45,315
HCP0661,PRD002,2025-06,7,85,595
HCP0661,PRD002,2025-07,5,85,425
HCP0661,PRD004,2025-08,5,60,300
HCP0661,PRD005,2025-09,7,45,315
HCP0661,PRD002,2025-10,3,85,255
HCP0661,PRD004,2025-11,3,60,180
HCP0661,PRD003,2025-12,7,950,6650
HCP0662,PRD004,2025-01,5,60,300
HCP0662,PRD005,2025-02,8,45,360
HCP0662,PRD005,2025-03,6,45,270
HCP0662,PRD005,2025-04,12,45,540
HCP0662,PRD003,2025-05,4,950,3800
HCP0662,PRD003,2025-06,12,950,11400
HCP0662,PRD002,2025-07,7,85,595
HCP0662,PRD003,2025-08,6,950,5700
HCP0662,PRD003,2025-09,7,950,6650
HCP0662,PRD005,2025-10,8,45,360
HCP0662,PRD001,2025-11,6,120,720
HCP0662,PRD001,2025-12,13,120,1560
HCP0663,PRD005,2025-01,3,45,135
HCP0663,PRD004,2025-02,4,60,240
HCP0663,PRD005,2025-03,3,45,135
HCP0663,PRD005,2025-04,6,45,270
HCP0663,PRD003,2025-06,5,950,4750
HCP0663,PRD002,2025-07,4,85,340
HCP0663,PRD002,2025-08,3,85,255
HCP0663,PRD002,2025-09,2,85,170
HCP0663,PRD005,2025-10,5,45,225
HCP0663,PRD005,2025-11,4,45,180
HCP0663,PRD004,2025-12,3,60,180
HCP0664,PRD004,2025-01,13,60,780
HCP0664,PRD001,2025-02,2,120,240
HCP0664,PRD002,2025-03,12,85,1020
HCP0664,PRD002,2025-04,2,85,170
HCP0664,PRD003,2025-05,7,950,6650
HCP0664,PRD002,2025-06,6,85,510
HCP0664,PRD003,2025-07,8,950,7600
HCP0664,PRD003,2025-08,4,950,3800
HCP0664,PRD002,2025-09,5,85,425
HCP0664,PRD005,2025-10,9,45,405
HCP0664,PRD003,2025-11,10,950,9500
HCP0664,PRD002,2025-12,8,85,680
HCP0665,PRD001,2025-01,4,120,480
HCP0665,PRD002,2025-03,11,85,935
HCP0665,PRD001,2025-04,4,120,480
HCP0665,PRD005,2025-05,9,45,405
HCP0665,PRD005,2025-06,6,45,270
HCP0665,PRD005,2025-07,7,45,315
HCP0665,PRD005,2025-08,5,45,225
HCP0665,PRD003,2025-09,5,950,4750
HCP0665,PRD005,2025-10,12,45,540
HCP0665,PRD003,2025-11,5,950,4750
HCP0665,PRD003,2025-12,10,950,9500
HCP0666,PRD004,2025-01,10,60,600
HCP0666,PRD001,2025-02,9,120,1080
HCP0666,PRD002,2025-03,7,85,595
HCP0666,PRD005,2025-04,12,45,540
HCP0666,PRD002,2025-05,9,85,765
HCP0666,PRD004,2025-06,10,60,600
HCP0666,PRD002,2025-07,5,85,425
HCP0666,PRD005,2025-08,9,45,405
HCP0666,PRD003,2025-09,4,950,3800
HCP0666,PRD004,2025-10,10,60,600
HCP0666,PRD002,2025-11,5,85,425
HCP0666,PRD003,2025-12,9,950,8550
HCP0667,PRD005,2025-02,1,45,45
HCP0667,PRD004,2025-04,1,60,60
HCP0667,PRD004,2025-05,1,60,60
HCP0667,PRD002,2025-06,1,85,85
HCP0667,PRD005,2025-09,1,45,45
HCP0667,PRD002,2025-10,1,85,85
HCP0667,PRD004,2025-12,2,60,120
HCP0668,PRD002,2025-01,3,85,255
HCP0668,PRD005,2025-02,3,45,135
HCP0668,PRD005,2025-03,3,45,135
HCP0668,PRD002,2025-04,1,85,85
HCP0668,PRD005,2025-06,1,45,45
HCP0668,PRD001,2025-07,2,120,240
HCP0668,PRD003,2025-08,2,950,1900
HCP0668,PRD002,2025-09,2,85,170
HCP0668,PRD001,2025-11,6,120,720
HCP0668,PRD002,2025-12,2,85,170
HCP0669,PRD005,2025-01,6,45,270
HCP0669,PRD005,2025-02,4,45,180
HCP0669,PRD004,2025-03,3,60,180
HCP0669,PRD002,2025-04,3,85,255
HCP0669,PRD001,2025-05,2,120,240
HCP0669,PRD001,2025-06,2,120,240
HCP0669,PRD001,2025-07,3,120,360
HCP0669,PRD002,2025-08,3,85,255
HCP0669,PRD005,2025-09,3,45,135
HCP0669,PRD005,2025-10,1,45,45
HCP0669,PRD004,2025-11,7,60,420
HCP0669,PRD005,2025-12,2,45,90
HCP0670,PRD005,2025-01,1,45,45
HCP0670,PRD004,2025-02,12,60,720
HCP0670,PRD004,2025-03,5,60,300
HCP0670,PRD004,2025-04,6,60,360
HCP0670,PRD001,2025-05,3,120,360
HCP0670,PRD001,2025-06,7,120,840
HCP0670,PRD002,2025-07,3,85,255
HCP0670,PRD001,2025-08,7,120,840
HCP0670,PRD004,2025-09,5,60,300
HCP0670,PRD002,2025-10,10,85,850
HCP0670,PRD002,2025-11,4,85,340
HCP0670,PRD002,2025-12,10,85,850
HCP0671,PRD003,2025-01,16,950,15200
HCP0671,PRD005,2025-02,14,45,630
HCP0671,PRD001,2025-03,14,120,1680
HCP0671,PRD001,2025-04,16,120,1920
HCP0671,PRD005,2025-06,14,45,630
HCP0671,PRD002,2025-07,10,85,850
HCP0671,PRD003,2025-08,9,950,8550
HCP0671,PRD004,2025-09,7,60,420
HCP0671,PRD003,2025-10,15,950,14250
HCP0671,PRD004,2025-11,9,60,540
HCP0671,PRD005,2025-12,15,45,675
HCP0672,PRD001,2025-01,2,120,240
HCP0672,PRD004,2025-02,2,60,120
HCP0672,PRD001,2025-03,1,120,120
HCP0672,PRD003,2025-04,4,950,3800
HCP0672,PRD005,2025-05,2,45,90
HCP0672,PRD004,2025-06,1,60,60
HCP0672,PRD003,2025-07,3,950,2850
HCP0672,PRD004,2025-08,3,60,180
HCP0672,PRD005,2025-09,2,45,90
HCP0672,PRD002,2025-10,1,85,85
HCP0672,PRD003,2025-11,2,950,1900
HCP0672,PRD004,2025-12,1,60,60
HCP0673,PRD005,2025-02,3,45,135
HCP0673,PRD001,2025-04,5,120,600
HCP0673,PRD004,2025-05,8,60,480
HCP0673,PRD003,2025-06,2,950,1900
HCP0673,PRD001,2025-07,1,120,120
HCP0673,PRD005,2025-09,4,45,180
HCP0673,PRD005,2025-10,1,45,45
HCP0673,PRD005,2025-11,6,45,270
HCP0673,PRD004,2025-12,3,60,180
HCP0674,PRD004,2025-01,7,60,420
HCP0674,PRD004,2025-02,7,60,420
HCP0674,PRD004,2025-03,2,60,120
HCP0674,PRD001,2025-04,15,120,1800
HCP0674,PRD004,2025-05,12,60,720
HCP0674,PRD001,2025-06,3,120,360
HCP0674,PRD003,2025-07,17,950,16150
HCP0674,PRD004,2025-09,5,60,300
HCP0674,PRD003,2025-10,7,950,6650
HCP0674,PRD003,2025-11,4,950,3800
HCP0674,PRD005,2025-12,8,45,360
HCP0675,PRD004,2025-01,10,60,600
HCP0675,PRD001,2025-02,17,120,2040
HCP0675,PRD002,2025-03,8,85,680
HCP0675,PRD001,2025-04,6,120,720
HCP0675,PRD002,2025-05,8,85,680
HCP0675,PRD004,2025-06,3,60,180
HCP0675,PRD005,2025-07,13,45,585
HCP0675,PRD004,2025-08,3,60,180
HCP0675,PRD003,2025-09,25,950,23750
HCP0675,PRD002,2025-10,11,85,935
HCP0675,PRD004,2025-11,14,60,840
HCP0675,PRD001,2025-12,23,120,2760
HCP0676,PRD004,2025-01,4,60,240
HCP0676,PRD005,2025-02,4,45,180
HCP0676,PRD001,2025-04,7,120,840
HCP0676,PRD002,2025-05,6,85,510
HCP0676,PRD002,2025-07,6,85,510
HCP0676,PRD004,2025-08,3,60,180
HCP0676,PRD004,2025-09,8,60,480
HCP0676,PRD003,2025-10,5,950,4750
HCP0676,PRD004,2025-11,7,60,420
HCP0676,PRD005,2025-12,9,45,405
HCP0677,PRD002,2025-01,5,85,425
HCP0677,PRD005,2025-02,8,45,360
HCP0677,PRD002,2025-03,6,85,510
HCP0677,PRD001,2025-04,9,120,1080
HCP0677,PRD002,2025-05,7,85,595
HCP0677,PRD003,2025-06,5,950,4750
HCP0677,PRD004,2025-07,14,60,840
HCP0677,PRD002,2025-08,9,85,765
HCP0677,PRD002,2025-09,4,85,340
HCP0677,PRD003,2025-10,8,950,7600
HCP0677,PRD003,2025-11,3,950,2850
HCP0677,PRD003,2025-12,4,950,3800
HCP0678,PRD001,2025-01,7,120,840
HCP0678,PRD003,2025-02,4,950,3800
HCP0678,PRD003,2025-03,12,950,11400
HCP0678,PRD003,2025-04,2,950,1900
HCP0678,PRD002,2025-05,8,85,680
HCP0678,PRD003,2025-06,7,950,6650
HCP0678,PRD001,2025-07,1,120,120
HCP0678,PRD001,2025-08,9,120,1080
HCP0678,PRD003,2025-09,13,950,12350
HCP0678,PRD005,2025-10,6,45,270
HCP0678,PRD003,2025-11,10,950,9500
HCP0678,PRD003,2025-12,3,950,2850
HCP0679,PRD002,2025-01,5,85,425
HCP0679,PRD005,2025-02,7,45,315
HCP0679,PRD005,2025-03,8,45,360
HCP0679,PRD005,2025-04,5,45,225
HCP0679,PRD001,2025-06,4,120,480
HCP0679,PRD001,2025-07,4,120,480
HCP0679,PRD002,2025-08,7,85,595
HCP0679,PRD002,2025-09,6,85,510
HCP0679,PRD001,2025-10,10,120,1200
HCP0679,PRD003,2025-11,4,950,3800
HCP0679,PRD003,2025-12,7,950,6650
HCP0680,PRD005,2025-01,4,45,180
HCP0680,PRD004,2025-02,6,60,360
HCP0680,PRD005,2025-03,5,45,225
HCP0680,PRD002,2025-04,3,85,255
HCP0680,PRD002,2025-05,4,85,340
HCP0680,PRD001,2025-06,2,120,240
HCP0680,PRD003,2025-07,9,950,8550
HCP0680,PRD001,2025-08,5,120,600
HCP0680,PRD001,2025-09,7,120,840
HCP0680,PRD001,2025-10,7,120,840
HCP0680,PRD004,2025-11,5,60,300
HCP0680,PRD005,2025-12,6,45,270
HCP0681,PRD005,2025-01,5,45,225
HCP0681,PRD005,2025-02,3,45,135
HCP0681,PRD001,2025-04,2,120,240
HCP0681,PRD004,2025-05,1,60,60
HCP0681,PRD001,2025-06,5,120,600
HCP0681,PRD004,2025-07,6,60,360
HCP0681,PRD002,2025-08,4,85,340
HCP0681,PRD005,2025-09,7,45,315
HCP0681,PRD005,2025-10,5,45,225
HCP0681,PRD004,2025-11,4,60,240
HCP0681,PRD004,2025-12,7,60,420
HCP0682,PRD003,2025-01,10,950,9500
HCP0682,PRD002,2025-02,9,85,765
HCP0682,PRD005,2025-03,12,45,540
HCP0682,PRD004,2025-04,6,60,360
HCP0682,PRD002,2025-05,5,85,425
HCP0682,PRD001,2025-06,8,120,960
HCP0682,PRD002,2025-07,14,85,1190
HCP0682,PRD003,2025-08,7,950,6650
HCP0682,PRD005,2025-09,9,45,405
HCP0682,PRD004,2025-11,6,60,360
HCP0682,PRD003,2025-12,10,950,9500
HCP0683,PRD004,2025-01,3,60,180
HCP0683,PRD004,2025-03,3,60,180
HCP0683,PRD002,2025-04,3,85,255
HCP0683,PRD004,2025-05,4,60,240
HCP0683,PRD003,2025-06,4,950,3800
HCP0683,PRD003,2025-07,5,950,4750
HCP0683,PRD004,2025-08,3,60,180
HCP0683,PRD003,2025-09,5,950,4750
HCP0683,PRD001,2025-10,3,120,360
HCP0683,PRD003,2025-11,1,950,950
HCP0683,PRD004,2025-12,2,60,120
HCP0684,PRD004,2025-01,15,60,900
HCP0684,PRD003,2025-02,10,950,9500
HCP0684,PRD004,2025-03,9,60,540
HCP0684,PRD005,2025-04,12,45,540
HCP0684,PRD003,2025-05,11,950,10450
HCP0684,PRD001,2025-06,3,120,360
HCP0684,PRD004,2025-07,12,60,720
HCP0684,PRD002,2025-08,11,85,935
HCP0684,PRD001,2025-09,11,120,1320
HCP0684,PRD002,2025-10,14,85,1190
HCP0684,PRD004,2025-11,2,60,120
HCP0684,PRD005,2025-12,7,45,315
HCP0685,PRD003,2025-01,14,950,13300
HCP0685,PRD004,2025-02,17,60,1020
HCP0685,PRD001,2025-03,9,120,1080
HCP0685,PRD001,2025-04,12,120,1440
HCP0685,PRD005,2025-05,9,45,405
HCP0685,PRD002,2025-06,9,85,765
HCP0685,PRD004,2025-07,16,60,960
HCP0685,PRD002,2025-08,12,85,1020
HCP0685,PRD001,2025-09,6,120,720
HCP0685,PRD003,2025-10,14,950,13300
HCP0685,PRD003,2025-11,11,950,10450
HCP0685,PRD001,2025-12,14,120,1680
HCP0686,PRD002,2025-01,12,85,1020
HCP0686,PRD004,2025-02,4,60,240
HCP0686,PRD004,2025-03,3,60,180
HCP0686,PRD003,2025-04,6,950,5700
HCP0686,PRD002,2025-05,5,85,425
HCP0686,PRD001,2025-06,6,120,720
HCP0686,PRD005,2025-08,3,45,135
HCP0686,PRD005,2025-09,11,45,495
HCP0686,PRD001,2025-11,5,120,600
HCP0686,PRD002,2025-12,5,85,425
HCP0687,PRD002,2025-01,3,85,255
HCP0687,PRD001,2025-02,6,120,720
HCP0687,PRD004,2025-03,8,60,480
HCP0687,PRD004,2025-04,4,60,240
HCP0687,PRD003,2025-05,5,950,4750
HCP0687,PRD004,2025-06,8,60,480
HCP0687,PRD001,2025-07,3,120,360
HCP0687,PRD002,2025-08,5,85,425
HCP0687,PRD005,2025-09,6,45,270
HCP0687,PRD004,2025-10,4,60,240
HCP0687,PRD001,2025-11,8,120,960
HCP0688,PRD003,2025-01,1,950,950
HCP0688,PRD002,2025-02,7,85,595
HCP0688,PRD001,2025-03,3,120,360
HCP0688,PRD001,2025-04,4,120,480
HCP0688,PRD004,2025-05,3,60,180
HCP0688,PRD005,2025-06,3,45,135
HCP0688,PRD004,2025-07,3,60,180
HCP0688,PRD004,2025-08,1,60,60
HCP0688,PRD002,2025-09,2,85,170
HCP0688,PRD001,2025-10,2,120,240
HCP0688,PRD004,2025-11,3,60,180
HCP0688,PRD005,2025-12,2,45,90
HCP0689,PRD002,2025-01,9,85,765
HCP0689,PRD004,2025-02,6,60,360
HCP0689,PRD002,2025-03,5,85,425
HCP0689,PRD001,2025-04,10,120,1200
HCP0689,PRD002,2025-05,10,85,850
HCP0689,PRD004,2025-06,7,60,420
HCP0689,PRD005,2025-07,8,45,360
HCP0689,PRD001,2025-08,3,120,360
HCP0689,PRD002,2025-09,3,85,255
HCP0689,PRD001,2025-10,6,120,720
HCP0689,PRD005,2025-11,4,45,180
HCP0689,PRD002,2025-12,13,85,1105
HCP0690,PRD001,2025-01,6,120,720
HCP0690,PRD004,2025-02,7,60,420
HCP0690,PRD003,2025-03,3,950,2850
HCP0690,PRD004,2025-04,2,60,120
HCP0690,PRD003,2025-05,3,950,2850
HCP0690,PRD002,2025-07,8,85,680
HCP0690,PRD005,2025-08,5,45,225
HCP0690,PRD001,2025-09,2,120,240
HCP0690,PRD004,2025-10,4,60,240
HCP0690,PRD003,2025-11,9,950,8550
HCP0690,PRD005,2025-12,12,45,540
HCP0691,PRD005,2025-01,3,45,135
HCP0691,PRD005,2025-02,2,45,90
HCP0691,PRD003,2025-03,3,950,2850
HCP0691,PRD002,2025-04,4,85,340
HCP0691,PRD002,2025-05,2,85,170
HCP0691,PRD005,2025-06,2,45,90
HCP0691,PRD002,2025-07,2,85,170
HCP0691,PRD004,2025-08,4,60,240
HCP0691,PRD005,2025-10,2,45,90
HCP0691,PRD005,2025-11,5,45,225
HCP0691,PRD005,2025-12,2,45,90
HCP0692,PRD005,2025-01,8,45,360
HCP0692,PRD002,2025-02,6,85,510
HCP0692,PRD003,2025-03,4,950,3800
HCP0692,PRD003,2025-04,9,950,8550
HCP0692,PRD004,2025-05,10,60,600
HCP0692,PRD004,2025-06,11,60,660
HCP0692,PRD002,2025-07,9,85,765
HCP0692,PRD005,2025-08,11,45,495
HCP0692,PRD004,2025-10,3,60,180
HCP0692,PRD001,2025-11,6,120,720
HCP0692,PRD003,2025-12,5,950,4750
HCP0693,PRD005,2025-02,3,45,135
HCP0693,PRD003,2025-03,2,950,1900
HCP0693,PRD002,2025-04,3,85,255
HCP0693,PRD001,2025-05,5,120,600
HCP0693,PRD001,2025-06,6,120,720
HCP0693,PRD004,2025-07,4,60,240
HCP0693,PRD004,2025-09,1,60,60
HCP0693,PRD001,2025-10,3,120,360
HCP0693,PRD004,2025-11,5,60,300
HCP0693,PRD001,2025-12,4,120,480
HCP0694,PRD002,2025-01,1,85,85
HCP0694,PRD003,2025-02,4,950,3800
HCP0694,PRD005,2025-03,7,45,315
HCP0694,PRD002,2025-04,5,85,425
HCP0694,PRD002,2025-05,3,85,255
HCP0694,PRD004,2025-06,3,60,180
HCP0694,PRD005,2025-07,3,45,135
HCP0694,PRD002,2025-08,5,85,425
HCP0694,PRD003,2025-09,3,950,2850
HCP0694,PRD004,2025-11,4,60,240
HCP0694,PRD005,2025-12,6,45,270
HCP0695,PRD004,2025-01,8,60,480
HCP0695,PRD005,2025-02,3,45,135
HCP0695,PRD005,2025-03,8,45,360
HCP0695,PRD002,2025-04,15,85,1275
HCP0695,PRD002,2025-05,14,85,1190
HCP0695,PRD001,2025-06,7,120,840
HCP0695,PRD001,2025-07,8,120,960
HCP0695,PRD001,2025-08,11,120,1320
HCP0695,PRD002,2025-09,5,85,425
HCP0695,PRD003,2025-10,6,950,5700
HCP0695,PRD002,2025-11,6,85,510
HCP0695,PRD005,2025-12,7,45,315
HCP0696,PRD003,2025-01,8,950,7600
HCP0696,PRD001,2025-02,13,120,1560
HCP0696,PRD004,2025-03,7,60,420
HCP0696,PRD001,2025-04,5,120,600
HCP0696,PRD004,2025-05,7,60,420
HCP0696,PRD002,2025-06,10,85,850
HCP0696,PRD003,2025-07,7,950,6650
HCP0696,PRD001,2025-08,9,120,1080
HCP0696,PRD003,2025-09,6,950,5700
HCP0696,PRD001,2025-10,9,120,1080
HCP0696,PRD001,2025-12,9,120,1080
HCP0697,PRD003,2025-01,8,950,7600
HCP0697,PRD005,2025-02,12,45,540
HCP0697,PRD005,2025-03,13,45,585
HCP0697,PRD003,2025-04,8,950,7600
HCP0697,PRD003,2025-05,2,950,1900
HCP0697,PRD004,2025-06,12,60,720
HCP0697,PRD005,2025-07,9,45,405
HCP0697,PRD005,2025-08,6,45,270
HCP0697,PRD004,2025-09,12,60,720
HCP0697,PRD005,2025-10,12,45,540
HCP0697,PRD001,2025-11,11,120,1320
HCP0697,PRD004,2025-12,9,60,540
HCP0698,PRD002,2025-01,6,85,510
HCP0698,PRD003,2025-02,1,950,950
HCP0698,PRD005,2025-03,1,45,45
HCP0698,PRD003,2025-04,4,950,3800
HCP0698,PRD001,2025-05,6,120,720
HCP0698,PRD002,2025-06,6,85,510
HCP0698,PRD001,2025-09,8,120,960
HCP0698,PRD003,2025-10,1,950,950
HCP0698,PRD005,2025-11,4,45,180
HCP0698,PRD002,2025-12,2,85,170
HCP0699,PRD003,2025-01,12,950,11400
HCP0699,PRD002,2025-02,14,85,1190
HCP0699,PRD003,2025-03,7,950,6650
HCP0699,PRD003,2025-04,1,950,950
HCP0699,PRD004,2025-05,12,60,720
HCP0699,PRD003,2025-06,3,950,2850
HCP0699,PRD004,2025-07,14,60,840
HCP0699,PRD005,2025-08,6,45,270
HCP0699,PRD004,2025-09,12,60,720
HCP0699,PRD004,2025-10,6,60,360
HCP0699,PRD003,2025-11,14,950,13300
HCP0699,PRD002,2025-12,1,85,85
HCP0700,PRD002,2025-01,2,85,170
HCP0700,PRD005,2025-02,1,45,45
HCP0700,PRD003,2025-03,1,950,950
HCP0700,PRD004,2025-04,1,60,60
HCP0700,PRD005,2025-07,2,45,90
HCP0700,PRD004,2025-08,1,60,60
HCP0700,PRD002,2025-09,2,85,170
HCP0700,PRD004,2025-10,1,60,60
HCP0700,PRD004,2025-11,1,60,60
HCP0701,PRD001,2025-01,3,120,360
HCP0701,PRD005,2025-04,2,45,90
HCP0701,PRD003,2025-05,3,950,2850
HCP0701,PRD001,2025-06,4,120,480
HCP0701,PRD004,2025-08,6,60,360
HCP0701,PRD001,2025-09,2,120,240
HCP0701,PRD005,2025-11,5,45,225
HCP0701,PRD002,2025-12,4,85,340
HCP0702,PRD004,2025-01,18,60,1080
HCP0702,PRD003,2025-02,16,950,15200
HCP0702,PRD003,2025-03,5,950,4750
HCP0702,PRD003,2025-04,7,950,6650
HCP0702,PRD001,2025-05,3,120,360
HCP0702,PRD003,2025-06,10,950,9500
HCP0702,PRD002,2025-07,16,85,1360
HCP0702,PRD004,2025-08,7,60,420
HCP0702,PRD003,2025-09,10,950,9500
HCP0702,PRD003,2025-10,8,950,7600
